CookerStat, GenerateAssetRegistry=0.018492, Initialize=0.112355, RunGuid=RunIDC5928EA5492AA1AB95784592263EC7B4
SavePackageTransactionId9A70164A4209C82536DB98812D95045C_0, Filename=../../../../../../Users/webbj/Documents/Unreal Projects/AIProject/Content/Maps/AI_StarterMap.umap, AutoPackageBackupDelegate=4.521228, FlushAsyncLoading=0.021901, FlushStreamingFunc=0.128001, BlockTillAllRequestsFinished=0.005689, ResetLoadersForSaveUnMarkAllObjects=27.152672, TagPackageExports=1.618486, BeginCacheForCookedPlatformData=0.002559, SerializeImports=2.539225, GatherLocalizableTextData=13.950523, MarkNames=0.066560, SerializeSummary=0.016496, SerializeNames=0.374045, SerializeGatherableTextData=0.009384, BuildExportMap=0.266239, SortExportsNonSeekfree=0.615820, SortExportsSeekfreeConstructor=0.053477, SortExportsSeekfreeInner=10.811403, SortExportsSeekfree=0.003416, BuildDependencyMap=0.088178, SerializeImportMap=0.034701, SerializeExportMap=0.048071, SerializeDependencyMap=0.009101, SerializeStringAssetReferenceMap=0.001710, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.956867, SerializeExports=7.417995, SerializeBulkData=10.989752, MoveFile=3.552414, UnaccountedTime=0.157867, RunGuid=RunIDC5928EA5492AA1AB95784592263EC7B4
SavePackageTransactionId9A70164A4209C82536DB98812D95045C_1, Filename=../../../../../../Users/webbj/Documents/Unreal Projects/AIProject/Content/ExampleActor.uasset, AutoPackageBackupDelegate=0.068836, FlushAsyncLoading=0.002559, FlushStreamingFunc=0.049211, BlockTillAllRequestsFinished=0.003982, ResetLoadersForSaveUnMarkAllObjects=0.117756, TagPackageExports=0.588510, BeginCacheForCookedPlatformData=0.001140, SerializeImports=0.997257, GatherLocalizableTextData=0.645686, MarkNames=0.009958, SerializeSummary=0.007678, SerializeNames=0.052623, SerializeGatherableTextData=0.002846, BuildExportMap=0.036407, SortExportsNonSeekfree=0.042949, SortExportsSeekfreeConstructor=0.042100, SortExportsSeekfreeInner=1.626164, SortExportsSeekfree=0.002272, BuildDependencyMap=0.011094, SerializeImportMap=0.005119, SerializeExportMap=0.006825, SerializeDependencyMap=0.002563, SerializeStringAssetReferenceMap=0.001419, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.152461, SerializeExports=0.848211, SerializeBulkData=0.002846, MoveFile=3.087919, UnaccountedTime=0.894573, RunGuid=RunIDC5928EA5492AA1AB95784592263EC7B4
SavePackageTransactionId9A70164A4209C82536DB98812D95045C_2, Filename=../../../../../../Users/webbj/Documents/Unreal Projects/AIProject/Content/ExampleActor.uasset, AutoPackageBackupDelegate=3.401086, FlushAsyncLoading=0.016499, FlushStreamingFunc=0.110079, BlockTillAllRequestsFinished=0.004552, ResetLoadersForSaveUnMarkAllObjects=0.116337, TagPackageExports=0.634592, BeginCacheForCookedPlatformData=0.001423, SerializeImports=1.087427, GatherLocalizableTextData=0.932403, MarkNames=0.013370, SerializeSummary=0.009388, SerializeNames=0.065137, SerializeGatherableTextData=0.003982, BuildExportMap=0.041813, SortExportsNonSeekfree=0.048354, SortExportsSeekfreeConstructor=0.043236, SortExportsSeekfreeInner=2.783563, SortExportsSeekfree=0.002276, BuildDependencyMap=0.012800, SerializeImportMap=0.006258, SerializeExportMap=0.007678, SerializeDependencyMap=0.002559, SerializeStringAssetReferenceMap=0.001423, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.083958, SerializeExports=1.039639, SerializeBulkData=0.004552, MoveFile=3.676716, UnaccountedTime=0.959143, RunGuid=RunIDC5928EA5492AA1AB95784592263EC7B4
SavePackageTransactionId9A70164A4209C82536DB98812D95045C_3, Filename=../../../../../../Users/webbj/Documents/Unreal Projects/AIProject/Content/Maps/AI_StarterMap.umap, AutoPackageBackupDelegate=4.408587, FlushAsyncLoading=0.010524, FlushStreamingFunc=0.082772, BlockTillAllRequestsFinished=0.005405, ResetLoadersForSaveUnMarkAllObjects=40.372459, TagPackageExports=1.478821, BeginCacheForCookedPlatformData=0.001419, SerializeImports=2.260190, GatherLocalizableTextData=15.538853, MarkNames=0.072248, SerializeSummary=0.036407, SerializeNames=0.338774, SerializeGatherableTextData=0.008531, BuildExportMap=0.211626, SortExportsNonSeekfree=0.586525, SortExportsSeekfreeConstructor=0.047784, SortExportsSeekfreeInner=11.194266, SortExportsSeekfree=0.003416, BuildDependencyMap=0.091303, SerializeImportMap=0.035837, SerializeExportMap=0.038117, SerializeDependencyMap=0.009388, SerializeStringAssetReferenceMap=0.001136, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.886612, SerializeExports=7.116772, SerializeBulkData=10.450732, MoveFile=3.522262, UnaccountedTime=0.186879, RunGuid=RunIDC5928EA5492AA1AB95784592263EC7B4
